cell_names,q1UTMx,q1UTMy,q1UTMz,q2UTMx,q2UTMy,q2UTMz,q3UTMx,q3UTMy,q3UTMz,q4UTMx,q4UTMy,q4UTMz,q5UTMx,q5UTMy,q5UTMz,q6UTMx,q6UTMy,q6UTMz,q7UTMx,q7UTMy,q7UTMz,q8UTMx,q8UTMy,q8UTMz,mptUTMx,mptUTMy,mptUTMz,zoneUTM
c.504,75.0,3300.0,-30.0,100.0,3300.0,-30.0,75.0,3325.0,-30.0,100.0,3325.0,-30.0,75.0,3300.0,0.0,100.0,3300.0,0.0,75.0,3325.0,0.0,100.0,3325.0,0.0,87.5,3312.5,-15.0,11S
c.505,75.0,3325.0,-30.0,100.0,3325.0,-30.0,75.0,3350.0,-30.0,100.0,3350.0,-30.0,75.0,3325.0,0.0,100.0,3325.0,0.0,75.0,3350.0,0.0,100.0,3350.0,0.0,87.5,3337.5,-15.0,11S
c.506,75.0,3350.0,-30.0,100.0,3350.0,-30.0,75.0,3375.0,-30.0,100.0,3375.0,-30.0,75.0,3350.0,0.0,100.0,3350.0,0.0,75.0,3375.0,0.0,100.0,3375.0,0.0,87.5,3362.5,-15.0,11S
c.507,75.0,3375.0,-30.0,100.0,3375.0,-30.0,75.0,3400.0,-30.0,100.0,3400.0,-30.0,75.0,3375.0,0.0,100.0,3375.0,0.0,75.0,3400.0,0.0,100.0,3400.0,0.0,87.5,3387.5,-15.0,11S
c.508,75.0,3400.0,-30.0,100.0,3400.0,-30.0,75.0,3425.0,-30.0,100.0,3425.0,-30.0,75.0,3400.0,0.0,100.0,3400.0,0.0,75.0,3425.0,0.0,100.0,3425.0,0.0,87.5,3412.5,-15.0,11S
c.509,75.0,3425.0,-30.0,100.0,3425.0,-30.0,75.0,3450.0,-30.0,100.0,3450.0,-30.0,75.0,3425.0,0.0,100.0,3425.0,0.0,75.0,3450.0,0.0,100.0,3450.0,0.0,87.5,3437.5,-15.0,11S
c.510,75.0,3450.0,-30.0,100.0,3450.0,-30.0,75.0,3475.0,-30.0,100.0,3475.0,-30.0,75.0,3450.0,0.0,100.0,3450.0,0.0,75.0,3475.0,0.0,100.0,3475.0,0.0,87.5,3462.5,-15.0,11S
c.511,75.0,3475.0,-30.0,100.0,3475.0,-30.0,75.0,3500.0,-30.0,100.0,3500.0,-30.0,75.0,3475.0,0.0,100.0,3475.0,0.0,75.0,3500.0,0.0,100.0,3500.0,0.0,87.5,3487.5,-15.0,11S
c.512,75.0,3500.0,-30.0,100.0,3500.0,-30.0,75.0,3525.0,-30.0,100.0,3525.0,-30.0,75.0,3500.0,0.0,100.0,3500.0,0.0,75.0,3525.0,0.0,100.0,3525.0,0.0,87.5,3512.5,-15.0,11S
c.513,75.0,3525.0,-30.0,100.0,3525.0,-30.0,75.0,3550.0,-30.0,100.0,3550.0,-30.0,75.0,3525.0,0.0,100.0,3525.0,0.0,75.0,3550.0,0.0,100.0,3550.0,0.0,87.5,3537.5,-15.0,11S
c.514,75.0,3550.0,-30.0,100.0,3550.0,-30.0,75.0,3575.0,-30.0,100.0,3575.0,-30.0,75.0,3550.0,0.0,100.0,3550.0,0.0,75.0,3575.0,0.0,100.0,3575.0,0.0,87.5,3562.5,-15.0,11S
c.515,75.0,3575.0,-30.0,100.0,3575.0,-30.0,75.0,3600.0,-30.0,100.0,3600.0,-30.0,75.0,3575.0,0.0,100.0,3575.0,0.0,75.0,3600.0,0.0,100.0,3600.0,0.0,87.5,3587.5,-15.0,11S
c.516,75.0,3600.0,-30.0,100.0,3600.0,-30.0,75.0,3625.0,-30.0,100.0,3625.0,-30.0,75.0,3600.0,0.0,100.0,3600.0,0.0,75.0,3625.0,0.0,100.0,3625.0,0.0,87.5,3612.5,-15.0,11S
c.517,75.0,3625.0,-30.0,100.0,3625.0,-30.0,75.0,3650.0,-30.0,100.0,3650.0,-30.0,75.0,3625.0,0.0,100.0,3625.0,0.0,75.0,3650.0,0.0,100.0,3650.0,0.0,87.5,3637.5,-15.0,11S
c.518,75.0,3650.0,-30.0,100.0,3650.0,-30.0,75.0,3675.0,-30.0,100.0,3675.0,-30.0,75.0,3650.0,0.0,100.0,3650.0,0.0,75.0,3675.0,0.0,100.0,3675.0,0.0,87.5,3662.5,-15.0,11S
c.519,75.0,3675.0,-30.0,100.0,3675.0,-30.0,75.0,3700.0,-30.0,100.0,3700.0,-30.0,75.0,3675.0,0.0,100.0,3675.0,0.0,75.0,3700.0,0.0,100.0,3700.0,0.0,87.5,3687.5,-15.0,11S
c.520,75.0,3700.0,-30.0,100.0,3700.0,-30.0,75.0,3725.0,-30.0,100.0,3725.0,-30.0,75.0,3700.0,0.0,100.0,3700.0,0.0,75.0,3725.0,0.0,100.0,3725.0,0.0,87.5,3712.5,-15.0,11S
c.521,75.0,3725.0,-30.0,100.0,3725.0,-30.0,75.0,3750.0,-30.0,100.0,3750.0,-30.0,75.0,3725.0,0.0,100.0,3725.0,0.0,75.0,3750.0,0.0,100.0,3750.0,0.0,87.5,3737.5,-15.0,11S
c.522,75.0,3750.0,-30.0,100.0,3750.0,-30.0,75.0,3775.0,-30.0,100.0,3775.0,-30.0,75.0,3750.0,0.0,100.0,3750.0,0.0,75.0,3775.0,0.0,100.0,3775.0,0.0,87.5,3762.5,-15.0,11S
c.523,75.0,3775.0,-30.0,100.0,3775.0,-30.0,75.0,3800.0,-30.0,100.0,3800.0,-30.0,75.0,3775.0,0.0,100.0,3775.0,0.0,75.0,3800.0,0.0,100.0,3800.0,0.0,87.5,3787.5,-15.0,11S
c.524,75.0,3800.0,-30.0,100.0,3800.0,-30.0,75.0,3825.0,-30.0,100.0,3825.0,-30.0,75.0,3800.0,0.0,100.0,3800.0,0.0,75.0,3825.0,0.0,100.0,3825.0,0.0,87.5,3812.5,-15.0,11S
c.525,75.0,3825.0,-30.0,100.0,3825.0,-30.0,75.0,3850.0,-30.0,100.0,3850.0,-30.0,75.0,3825.0,0.0,100.0,3825.0,0.0,75.0,3850.0,0.0,100.0,3850.0,0.0,87.5,3837.5,-15.0,11S
c.526,75.0,3850.0,-30.0,100.0,3850.0,-30.0,75.0,3875.0,-30.0,100.0,3875.0,-30.0,75.0,3850.0,0.0,100.0,3850.0,0.0,75.0,3875.0,0.0,100.0,3875.0,0.0,87.5,3862.5,-15.0,11S
c.527,75.0,3875.0,-30.0,100.0,3875.0,-30.0,75.0,3900.0,-30.0,100.0,3900.0,-30.0,75.0,3875.0,0.0,100.0,3875.0,0.0,75.0,3900.0,0.0,100.0,3900.0,0.0,87.5,3887.5,-15.0,11S
c.528,75.0,3900.0,-30.0,100.0,3900.0,-30.0,75.0,3925.0,-30.0,100.0,3925.0,-30.0,75.0,3900.0,0.0,100.0,3900.0,0.0,75.0,3925.0,0.0,100.0,3925.0,0.0,87.5,3912.5,-15.0,11S
c.529,75.0,3925.0,-30.0,100.0,3925.0,-30.0,75.0,3950.0,-30.0,100.0,3950.0,-30.0,75.0,3925.0,0.0,100.0,3925.0,0.0,75.0,3950.0,0.0,100.0,3950.0,0.0,87.5,3937.5,-15.0,11S
c.530,75.0,3950.0,-30.0,100.0,3950.0,-30.0,75.0,3975.0,-30.0,100.0,3975.0,-30.0,75.0,3950.0,0.0,100.0,3950.0,0.0,75.0,3975.0,0.0,100.0,3975.0,0.0,87.5,3962.5,-15.0,11S
c.531,75.0,3975.0,-30.0,100.0,3975.0,-30.0,75.0,4000.0,-30.0,100.0,4000.0,-30.0,75.0,3975.0,0.0,100.0,3975.0,0.0,75.0,4000.0,0.0,100.0,4000.0,0.0,87.5,3987.5,-15.0,11S
c.532,75.0,4000.0,-30.0,100.0,4000.0,-30.0,75.0,4025.0,-30.0,100.0,4025.0,-30.0,75.0,4000.0,0.0,100.0,4000.0,0.0,75.0,4025.0,0.0,100.0,4025.0,0.0,87.5,4012.5,-15.0,11S
c.533,75.0,4025.0,-30.0,100.0,4025.0,-30.0,75.0,4050.0,-30.0,100.0,4050.0,-30.0,75.0,4025.0,0.0,100.0,4025.0,0.0,75.0,4050.0,0.0,100.0,4050.0,0.0,87.5,4037.5,-15.0,11S
c.534,75.0,4050.0,-30.0,100.0,4050.0,-30.0,75.0,4075.0,-30.0,100.0,4075.0,-30.0,75.0,4050.0,0.0,100.0,4050.0,0.0,75.0,4075.0,0.0,100.0,4075.0,0.0,87.5,4062.5,-15.0,11S
c.535,75.0,4075.0,-30.0,100.0,4075.0,-30.0,75.0,4100.0,-30.0,100.0,4100.0,-30.0,75.0,4075.0,0.0,100.0,4075.0,0.0,75.0,4100.0,0.0,100.0,4100.0,0.0,87.5,4087.5,-15.0,11S
c.536,75.0,4100.0,-30.0,100.0,4100.0,-30.0,75.0,4125.0,-30.0,100.0,4125.0,-30.0,75.0,4100.0,0.0,100.0,4100.0,0.0,75.0,4125.0,0.0,100.0,4125.0,0.0,87.5,4112.5,-15.0,11S
c.537,75.0,4125.0,-30.0,100.0,4125.0,-30.0,75.0,4150.0,-30.0,100.0,4150.0,-30.0,75.0,4125.0,0.0,100.0,4125.0,0.0,75.0,4150.0,0.0,100.0,4150.0,0.0,87.5,4137.5,-15.0,11S
c.538,75.0,4150.0,-30.0,100.0,4150.0,-30.0,75.0,4175.0,-30.0,100.0,4175.0,-30.0,75.0,4150.0,0.0,100.0,4150.0,0.0,75.0,4175.0,0.0,100.0,4175.0,0.0,87.5,4162.5,-15.0,11S
c.539,75.0,4175.0,-30.0,100.0,4175.0,-30.0,75.0,4200.0,-30.0,100.0,4200.0,-30.0,75.0,4175.0,0.0,100.0,4175.0,0.0,75.0,4200.0,0.0,100.0,4200.0,0.0,87.5,4187.5,-15.0,11S
c.540,75.0,4200.0,-30.0,100.0,4200.0,-30.0,75.0,4225.0,-30.0,100.0,4225.0,-30.0,75.0,4200.0,0.0,100.0,4200.0,0.0,75.0,4225.0,0.0,100.0,4225.0,0.0,87.5,4212.5,-15.0,11S
c.541,75.0,4225.0,-30.0,100.0,4225.0,-30.0,75.0,4250.0,-30.0,100.0,4250.0,-30.0,75.0,4225.0,0.0,100.0,4225.0,0.0,75.0,4250.0,0.0,100.0,4250.0,0.0,87.5,4237.5,-15.0,11S
c.542,75.0,4250.0,-30.0,100.0,4250.0,-30.0,75.0,4275.0,-30.0,100.0,4275.0,-30.0,75.0,4250.0,0.0,100.0,4250.0,0.0,75.0,4275.0,0.0,100.0,4275.0,0.0,87.5,4262.5,-15.0,11S
c.543,75.0,4275.0,-30.0,100.0,4275.0,-30.0,75.0,4300.0,-30.0,100.0,4300.0,-30.0,75.0,4275.0,0.0,100.0,4275.0,0.0,75.0,4300.0,0.0,100.0,4300.0,0.0,87.5,4287.5,-15.0,11S
c.544,75.0,4300.0,-30.0,100.0,4300.0,-30.0,75.0,4325.0,-30.0,100.0,4325.0,-30.0,75.0,4300.0,0.0,100.0,4300.0,0.0,75.0,4325.0,0.0,100.0,4325.0,0.0,87.5,4312.5,-15.0,11S
c.545,75.0,4325.0,-30.0,100.0,4325.0,-30.0,75.0,4350.0,-30.0,100.0,4350.0,-30.0,75.0,4325.0,0.0,100.0,4325.0,0.0,75.0,4350.0,0.0,100.0,4350.0,0.0,87.5,4337.5,-15.0,11S
c.546,75.0,4350.0,-30.0,100.0,4350.0,-30.0,75.0,4375.0,-30.0,100.0,4375.0,-30.0,75.0,4350.0,0.0,100.0,4350.0,0.0,75.0,4375.0,0.0,100.0,4375.0,0.0,87.5,4362.5,-15.0,11S
c.547,75.0,4375.0,-30.0,100.0,4375.0,-30.0,75.0,4400.0,-30.0,100.0,4400.0,-30.0,75.0,4375.0,0.0,100.0,4375.0,0.0,75.0,4400.0,0.0,100.0,4400.0,0.0,87.5,4387.5,-15.0,11S
c.548,75.0,4400.0,-30.0,100.0,4400.0,-30.0,75.0,4425.0,-30.0,100.0,4425.0,-30.0,75.0,4400.0,0.0,100.0,4400.0,0.0,75.0,4425.0,0.0,100.0,4425.0,0.0,87.5,4412.5,-15.0,11S
c.549,75.0,4425.0,-30.0,100.0,4425.0,-30.0,75.0,4450.0,-30.0,100.0,4450.0,-30.0,75.0,4425.0,0.0,100.0,4425.0,0.0,75.0,4450.0,0.0,100.0,4450.0,0.0,87.5,4437.5,-15.0,11S
c.550,75.0,4450.0,-30.0,100.0,4450.0,-30.0,75.0,4475.0,-30.0,100.0,4475.0,-30.0,75.0,4450.0,0.0,100.0,4450.0,0.0,75.0,4475.0,0.0,100.0,4475.0,0.0,87.5,4462.5,-15.0,11S
c.551,75.0,4475.0,-30.0,100.0,4475.0,-30.0,75.0,4500.0,-30.0,100.0,4500.0,-30.0,75.0,4475.0,0.0,100.0,4475.0,0.0,75.0,4500.0,0.0,100.0,4500.0,0.0,87.5,4487.5,-15.0,11S
c.552,75.0,4500.0,-30.0,100.0,4500.0,-30.0,75.0,4525.0,-30.0,100.0,4525.0,-30.0,75.0,4500.0,0.0,100.0,4500.0,0.0,75.0,4525.0,0.0,100.0,4525.0,0.0,87.5,4512.5,-15.0,11S
c.553,75.0,4525.0,-30.0,100.0,4525.0,-30.0,75.0,4550.0,-30.0,100.0,4550.0,-30.0,75.0,4525.0,0.0,100.0,4525.0,0.0,75.0,4550.0,0.0,100.0,4550.0,0.0,87.5,4537.5,-15.0,11S
c.554,75.0,4550.0,-30.0,100.0,4550.0,-30.0,75.0,4575.0,-30.0,100.0,4575.0,-30.0,75.0,4550.0,0.0,100.0,4550.0,0.0,75.0,4575.0,0.0,100.0,4575.0,0.0,87.5,4562.5,-15.0,11S
c.555,75.0,4575.0,-30.0,100.0,4575.0,-30.0,75.0,4600.0,-30.0,100.0,4600.0,-30.0,75.0,4575.0,0.0,100.0,4575.0,0.0,75.0,4600.0,0.0,100.0,4600.0,0.0,87.5,4587.5,-15.0,11S
c.556,75.0,4600.0,-30.0,100.0,4600.0,-30.0,75.0,4625.0,-30.0,100.0,4625.0,-30.0,75.0,4600.0,0.0,100.0,4600.0,0.0,75.0,4625.0,0.0,100.0,4625.0,0.0,87.5,4612.5,-15.0,11S
c.557,75.0,4625.0,-30.0,100.0,4625.0,-30.0,75.0,4650.0,-30.0,100.0,4650.0,-30.0,75.0,4625.0,0.0,100.0,4625.0,0.0,75.0,4650.0,0.0,100.0,4650.0,0.0,87.5,4637.5,-15.0,11S
c.558,75.0,4650.0,-30.0,100.0,4650.0,-30.0,75.0,4675.0,-30.0,100.0,4675.0,-30.0,75.0,4650.0,0.0,100.0,4650.0,0.0,75.0,4675.0,0.0,100.0,4675.0,0.0,87.5,4662.5,-15.0,11S
c.559,75.0,4675.0,-30.0,100.0,4675.0,-30.0,75.0,4700.0,-30.0,100.0,4700.0,-30.0,75.0,4675.0,0.0,100.0,4675.0,0.0,75.0,4700.0,0.0,100.0,4700.0,0.0,87.5,4687.5,-15.0,11S
c.560,100.0,3300.0,-30.0,125.0,3300.0,-30.0,100.0,3325.0,-30.0,125.0,3325.0,-30.0,100.0,3300.0,0.0,125.0,3300.0,0.0,100.0,3325.0,0.0,125.0,3325.0,0.0,112.5,3312.5,-15.0,11S
c.561,100.0,3325.0,-30.0,125.0,3325.0,-30.0,100.0,3350.0,-30.0,125.0,3350.0,-30.0,100.0,3325.0,0.0,125.0,3325.0,0.0,100.0,3350.0,0.0,125.0,3350.0,0.0,112.5,3337.5,-15.0,11S
c.562,100.0,3350.0,-30.0,125.0,3350.0,-30.0,100.0,3375.0,-30.0,125.0,3375.0,-30.0,100.0,3350.0,0.0,125.0,3350.0,0.0,100.0,3375.0,0.0,125.0,3375.0,0.0,112.5,3362.5,-15.0,11S
c.563,100.0,3375.0,-30.0,125.0,3375.0,-30.0,100.0,3400.0,-30.0,125.0,3400.0,-30.0,100.0,3375.0,0.0,125.0,3375.0,0.0,100.0,3400.0,0.0,125.0,3400.0,0.0,112.5,3387.5,-15.0,11S
c.564,100.0,3400.0,-30.0,125.0,3400.0,-30.0,100.0,3425.0,-30.0,125.0,3425.0,-30.0,100.0,3400.0,0.0,125.0,3400.0,0.0,100.0,3425.0,0.0,125.0,3425.0,0.0,112.5,3412.5,-15.0,11S
c.565,100.0,3425.0,-30.0,125.0,3425.0,-30.0,100.0,3450.0,-30.0,125.0,3450.0,-30.0,100.0,3425.0,0.0,125.0,3425.0,0.0,100.0,3450.0,0.0,125.0,3450.0,0.0,112.5,3437.5,-15.0,11S
c.566,100.0,3450.0,-30.0,125.0,3450.0,-30.0,100.0,3475.0,-30.0,125.0,3475.0,-30.0,100.0,3450.0,0.0,125.0,3450.0,0.0,100.0,3475.0,0.0,125.0,3475.0,0.0,112.5,3462.5,-15.0,11S
c.567,100.0,3475.0,-30.0,125.0,3475.0,-30.0,100.0,3500.0,-30.0,125.0,3500.0,-30.0,100.0,3475.0,0.0,125.0,3475.0,0.0,100.0,3500.0,0.0,125.0,3500.0,0.0,112.5,3487.5,-15.0,11S
c.568,100.0,3500.0,-30.0,125.0,3500.0,-30.0,100.0,3525.0,-30.0,125.0,3525.0,-30.0,100.0,3500.0,0.0,125.0,3500.0,0.0,100.0,3525.0,0.0,125.0,3525.0,0.0,112.5,3512.5,-15.0,11S
c.569,100.0,3525.0,-30.0,125.0,3525.0,-30.0,100.0,3550.0,-30.0,125.0,3550.0,-30.0,100.0,3525.0,0.0,125.0,3525.0,0.0,100.0,3550.0,0.0,125.0,3550.0,0.0,112.5,3537.5,-15.0,11S
c.570,100.0,3550.0,-30.0,125.0,3550.0,-30.0,100.0,3575.0,-30.0,125.0,3575.0,-30.0,100.0,3550.0,0.0,125.0,3550.0,0.0,100.0,3575.0,0.0,125.0,3575.0,0.0,112.5,3562.5,-15.0,11S
c.571,100.0,3575.0,-30.0,125.0,3575.0,-30.0,100.0,3600.0,-30.0,125.0,3600.0,-30.0,100.0,3575.0,0.0,125.0,3575.0,0.0,100.0,3600.0,0.0,125.0,3600.0,0.0,112.5,3587.5,-15.0,11S
c.572,100.0,3600.0,-30.0,125.0,3600.0,-30.0,100.0,3625.0,-30.0,125.0,3625.0,-30.0,100.0,3600.0,0.0,125.0,3600.0,0.0,100.0,3625.0,0.0,125.0,3625.0,0.0,112.5,3612.5,-15.0,11S
c.573,100.0,3625.0,-30.0,125.0,3625.0,-30.0,100.0,3650.0,-30.0,125.0,3650.0,-30.0,100.0,3625.0,0.0,125.0,3625.0,0.0,100.0,3650.0,0.0,125.0,3650.0,0.0,112.5,3637.5,-15.0,11S
c.574,100.0,3650.0,-30.0,125.0,3650.0,-30.0,100.0,3675.0,-30.0,125.0,3675.0,-30.0,100.0,3650.0,0.0,125.0,3650.0,0.0,100.0,3675.0,0.0,125.0,3675.0,0.0,112.5,3662.5,-15.0,11S
c.575,100.0,3675.0,-30.0,125.0,3675.0,-30.0,100.0,3700.0,-30.0,125.0,3700.0,-30.0,100.0,3675.0,0.0,125.0,3675.0,0.0,100.0,3700.0,0.0,125.0,3700.0,0.0,112.5,3687.5,-15.0,11S
c.576,100.0,3700.0,-30.0,125.0,3700.0,-30.0,100.0,3725.0,-30.0,125.0,3725.0,-30.0,100.0,3700.0,0.0,125.0,3700.0,0.0,100.0,3725.0,0.0,125.0,3725.0,0.0,112.5,3712.5,-15.0,11S
c.577,100.0,3725.0,-30.0,125.0,3725.0,-30.0,100.0,3750.0,-30.0,125.0,3750.0,-30.0,100.0,3725.0,0.0,125.0,3725.0,0.0,100.0,3750.0,0.0,125.0,3750.0,0.0,112.5,3737.5,-15.0,11S
c.578,100.0,3750.0,-30.0,125.0,3750.0,-30.0,100.0,3775.0,-30.0,125.0,3775.0,-30.0,100.0,3750.0,0.0,125.0,3750.0,0.0,100.0,3775.0,0.0,125.0,3775.0,0.0,112.5,3762.5,-15.0,11S
c.579,100.0,3775.0,-30.0,125.0,3775.0,-30.0,100.0,3800.0,-30.0,125.0,3800.0,-30.0,100.0,3775.0,0.0,125.0,3775.0,0.0,100.0,3800.0,0.0,125.0,3800.0,0.0,112.5,3787.5,-15.0,11S
c.580,100.0,3800.0,-30.0,125.0,3800.0,-30.0,100.0,3825.0,-30.0,125.0,3825.0,-30.0,100.0,3800.0,0.0,125.0,3800.0,0.0,100.0,3825.0,0.0,125.0,3825.0,0.0,112.5,3812.5,-15.0,11S
c.581,100.0,3825.0,-30.0,125.0,3825.0,-30.0,100.0,3850.0,-30.0,125.0,3850.0,-30.0,100.0,3825.0,0.0,125.0,3825.0,0.0,100.0,3850.0,0.0,125.0,3850.0,0.0,112.5,3837.5,-15.0,11S
c.582,100.0,3850.0,-30.0,125.0,3850.0,-30.0,100.0,3875.0,-30.0,125.0,3875.0,-30.0,100.0,3850.0,0.0,125.0,3850.0,0.0,100.0,3875.0,0.0,125.0,3875.0,0.0,112.5,3862.5,-15.0,11S
c.583,100.0,3875.0,-30.0,125.0,3875.0,-30.0,100.0,3900.0,-30.0,125.0,3900.0,-30.0,100.0,3875.0,0.0,125.0,3875.0,0.0,100.0,3900.0,0.0,125.0,3900.0,0.0,112.5,3887.5,-15.0,11S
c.584,100.0,3900.0,-30.0,125.0,3900.0,-30.0,100.0,3925.0,-30.0,125.0,3925.0,-30.0,100.0,3900.0,0.0,125.0,3900.0,0.0,100.0,3925.0,0.0,125.0,3925.0,0.0,112.5,3912.5,-15.0,11S
c.585,100.0,3925.0,-30.0,125.0,3925.0,-30.0,100.0,3950.0,-30.0,125.0,3950.0,-30.0,100.0,3925.0,0.0,125.0,3925.0,0.0,100.0,3950.0,0.0,125.0,3950.0,0.0,112.5,3937.5,-15.0,11S
c.586,100.0,3950.0,-30.0,125.0,3950.0,-30.0,100.0,3975.0,-30.0,125.0,3975.0,-30.0,100.0,3950.0,0.0,125.0,3950.0,0.0,100.0,3975.0,0.0,125.0,3975.0,0.0,112.5,3962.5,-15.0,11S
c.587,100.0,3975.0,-30.0,125.0,3975.0,-30.0,100.0,4000.0,-30.0,125.0,4000.0,-30.0,100.0,3975.0,0.0,125.0,3975.0,0.0,100.0,4000.0,0.0,125.0,4000.0,0.0,112.5,3987.5,-15.0,11S
c.588,100.0,4000.0,-30.0,125.0,4000.0,-30.0,100.0,4025.0,-30.0,125.0,4025.0,-30.0,100.0,4000.0,0.0,125.0,4000.0,0.0,100.0,4025.0,0.0,125.0,4025.0,0.0,112.5,4012.5,-15.0,11S
c.589,100.0,4025.0,-30.0,125.0,4025.0,-30.0,100.0,4050.0,-30.0,125.0,4050.0,-30.0,100.0,4025.0,0.0,125.0,4025.0,0.0,100.0,4050.0,0.0,125.0,4050.0,0.0,112.5,4037.5,-15.0,11S
c.590,100.0,4050.0,-30.0,125.0,4050.0,-30.0,100.0,4075.0,-30.0,125.0,4075.0,-30.0,100.0,4050.0,0.0,125.0,4050.0,0.0,100.0,4075.0,0.0,125.0,4075.0,0.0,112.5,4062.5,-15.0,11S
c.591,100.0,4075.0,-30.0,125.0,4075.0,-30.0,100.0,4100.0,-30.0,125.0,4100.0,-30.0,100.0,4075.0,0.0,125.0,4075.0,0.0,100.0,4100.0,0.0,125.0,4100.0,0.0,112.5,4087.5,-15.0,11S
c.592,100.0,4100.0,-30.0,125.0,4100.0,-30.0,100.0,4125.0,-30.0,125.0,4125.0,-30.0,100.0,4100.0,0.0,125.0,4100.0,0.0,100.0,4125.0,0.0,125.0,4125.0,0.0,112.5,4112.5,-15.0,11S
c.593,100.0,4125.0,-30.0,125.0,4125.0,-30.0,100.0,4150.0,-30.0,125.0,4150.0,-30.0,100.0,4125.0,0.0,125.0,4125.0,0.0,100.0,4150.0,0.0,125.0,4150.0,0.0,112.5,4137.5,-15.0,11S
c.594,100.0,4150.0,-30.0,125.0,4150.0,-30.0,100.0,4175.0,-30.0,125.0,4175.0,-30.0,100.0,4150.0,0.0,125.0,4150.0,0.0,100.0,4175.0,0.0,125.0,4175.0,0.0,112.5,4162.5,-15.0,11S
c.595,100.0,4175.0,-30.0,125.0,4175.0,-30.0,100.0,4200.0,-30.0,125.0,4200.0,-30.0,100.0,4175.0,0.0,125.0,4175.0,0.0,100.0,4200.0,0.0,125.0,4200.0,0.0,112.5,4187.5,-15.0,11S
c.596,100.0,4200.0,-30.0,125.0,4200.0,-30.0,100.0,4225.0,-30.0,125.0,4225.0,-30.0,100.0,4200.0,0.0,125.0,4200.0,0.0,100.0,4225.0,0.0,125.0,4225.0,0.0,112.5,4212.5,-15.0,11S
c.597,100.0,4225.0,-30.0,125.0,4225.0,-30.0,100.0,4250.0,-30.0,125.0,4250.0,-30.0,100.0,4225.0,0.0,125.0,4225.0,0.0,100.0,4250.0,0.0,125.0,4250.0,0.0,112.5,4237.5,-15.0,11S
c.598,100.0,4250.0,-30.0,125.0,4250.0,-30.0,100.0,4275.0,-30.0,125.0,4275.0,-30.0,100.0,4250.0,0.0,125.0,4250.0,0.0,100.0,4275.0,0.0,125.0,4275.0,0.0,112.5,4262.5,-15.0,11S
c.599,100.0,4275.0,-30.0,125.0,4275.0,-30.0,100.0,4300.0,-30.0,125.0,4300.0,-30.0,100.0,4275.0,0.0,125.0,4275.0,0.0,100.0,4300.0,0.0,125.0,4300.0,0.0,112.5,4287.5,-15.0,11S
c.600,100.0,4300.0,-30.0,125.0,4300.0,-30.0,100.0,4325.0,-30.0,125.0,4325.0,-30.0,100.0,4300.0,0.0,125.0,4300.0,0.0,100.0,4325.0,0.0,125.0,4325.0,0.0,112.5,4312.5,-15.0,11S
c.601,100.0,4325.0,-30.0,125.0,4325.0,-30.0,100.0,4350.0,-30.0,125.0,4350.0,-30.0,100.0,4325.0,0.0,125.0,4325.0,0.0,100.0,4350.0,0.0,125.0,4350.0,0.0,112.5,4337.5,-15.0,11S
c.602,100.0,4350.0,-30.0,125.0,4350.0,-30.0,100.0,4375.0,-30.0,125.0,4375.0,-30.0,100.0,4350.0,0.0,125.0,4350.0,0.0,100.0,4375.0,0.0,125.0,4375.0,0.0,112.5,4362.5,-15.0,11S
c.603,100.0,4375.0,-30.0,125.0,4375.0,-30.0,100.0,4400.0,-30.0,125.0,4400.0,-30.0,100.0,4375.0,0.0,125.0,4375.0,0.0,100.0,4400.0,0.0,125.0,4400.0,0.0,112.5,4387.5,-15.0,11S
c.604,100.0,4400.0,-30.0,125.0,4400.0,-30.0,100.0,4425.0,-30.0,125.0,4425.0,-30.0,100.0,4400.0,0.0,125.0,4400.0,0.0,100.0,4425.0,0.0,125.0,4425.0,0.0,112.5,4412.5,-15.0,11S
c.605,100.0,4425.0,-30.0,125.0,4425.0,-30.0,100.0,4450.0,-30.0,125.0,4450.0,-30.0,100.0,4425.0,0.0,125.0,4425.0,0.0,100.0,4450.0,0.0,125.0,4450.0,0.0,112.5,4437.5,-15.0,11S
c.606,100.0,4450.0,-30.0,125.0,4450.0,-30.0,100.0,4475.0,-30.0,125.0,4475.0,-30.0,100.0,4450.0,0.0,125.0,4450.0,0.0,100.0,4475.0,0.0,125.0,4475.0,0.0,112.5,4462.5,-15.0,11S
c.607,100.0,4475.0,-30.0,125.0,4475.0,-30.0,100.0,4500.0,-30.0,125.0,4500.0,-30.0,100.0,4475.0,0.0,125.0,4475.0,0.0,100.0,4500.0,0.0,125.0,4500.0,0.0,112.5,4487.5,-15.0,11S
c.608,100.0,4500.0,-30.0,125.0,4500.0,-30.0,100.0,4525.0,-30.0,125.0,4525.0,-30.0,100.0,4500.0,0.0,125.0,4500.0,0.0,100.0,4525.0,0.0,125.0,4525.0,0.0,112.5,4512.5,-15.0,11S
c.609,100.0,4525.0,-30.0,125.0,4525.0,-30.0,100.0,4550.0,-30.0,125.0,4550.0,-30.0,100.0,4525.0,0.0,125.0,4525.0,0.0,100.0,4550.0,0.0,125.0,4550.0,0.0,112.5,4537.5,-15.0,11S
